2016,47,비겁한 겁쟁이,고유비,,,,,,55,,,,
2016,47,Step Step,수란 (SURAN),,,,,,56,10,,,
2016,47,걱정말아요 그대,전인권,,,,,,58,,,,
2016,47,미련,김건모,,,,,,59,,,,
2016,47,그리워 그리워서 (이영Ver.),황치열,,,,,,60,46,,,
2016,47,길,김윤아,,,,,,61,,,,
2016,47,나를 외치다,마야,,,,,,62,,,,
2016,47,사랑하기 좋은 겨울 (Feat. 나로),한지은,,,,,,63,,,,
2016,47,너랑 나랑,솔지(EXID),,,,,,64,,,,
2016,47,You Are My Everything,거미,,,,,,65,97,,90,1596
2016,47,그리워 그리워서 (라온Ver.),베이지 (Beige),,,,,,66,,,,
2016,47,City Sunset,선우정아,,,,,,67,,,,
2016,47,다시 사랑한다면 (니글니글 버터플라이),김필(Kim Feel),,,,,,68,,,,
2016,47,인연 (동녘바람),이선희,,,,,,69,65,,,
2016,47,나에게 그대만이 (New Ver.),유해준,,,,,,70,,,,
2016,47,나를 슬프게 하는 사람들,김경호,,,,,,73,,,,
2016,47,이 사랑,다비치,,,,,,74,100,,,
2016,47,비와 당신 (영화 `라디오스타` 삽입곡),럼블피쉬,,,,,,75,,,,
2016,47,인형의 꿈,태일 (블락비),,,,,,76,93,,,
2016,47,괜찮나요 그대는,리디아 (Lydia),,,,,,80,,,,
2016,47,술 한잔 해요,지아 (Zia),,,,,,81,,54,,
2016,47,이럴거면 헤어지지 말았어야지,박원,,,,,,82,,,,
2016,47,사랑 그렇게 보내네,김영근, 이지은,,,,,,84,,,,
2016,47,서쪽 하늘,이승철,,,,,,87,,,,
2016,47,내 사랑 (MY LOVE),이하이,,,,,,88,72,,,
2016,47,바람기억,나얼 (브라운 아이드 소울),,,,,,89,,39,,
2016,47,Nothing Else Matters,Metallica,,,,,,90,,,,
2016,47,Everybody Hurts,The Corrs,,,,,,92,,,,
2016,47,너를 그리다,SG 워너비,,,,,,93,,,,
2016,47,사랑은 늘 도망가,이문세,,,,,,94,,,,
2016,47,시간에 기대어,고성현,,,,,,95,,,,
2016,47,이차선 다리,차태현,,,,,,96,,,,
2016,47,집으로 오는 길,김영근 (슈퍼스타K 2016),,,,,,97,,,,
2016,47,You&I,김종완,,,,,,98,,,,
2016,47,소주 한잔,임창정,,,,,,99,,11,,
2016,47,나를 떠나요,SG 워너비,,,,,,100,,,,
2016,47,사랑해 (House Re-Mix Edition),김건모,,,,,,,7,,,
2016,47,내가 니편이 되어줄게,유승우, 유연정,,,,,,,19,,,
2016,47,엄지 척,홍진영,,,,,,,26,,,
2016,47,Samsara (Feat. Emila),Tungevaag, Raaban,,,,,,,30,,,
2016,47,TIAMO,티아라 (T-ara),,,,,,,35,,,
2016,47,Bomba (Klass Club Mix),Jessy Matador,,,,,,,36,,,
2016,47,보약같은 친구,진시몬,,,,,,,41,,,
2016,47,소소하게 조금씩,정기고, 다원 (우주소녀),,,,,,,43,,,
2016,47,초혼,장윤정,,,,,,,48,,,
2016,47,Marvin Gaye (Feat. Meghan Trainor),Charlie Puth,,,,,,,50,,,
2016,47,Marry You,Bruno Mars,,,,,,,51,,,
2016,47,I Lay My Love On You,Westlife,,,,,,,56,,,
2016,47,One Call Away,Charlie Puth,,,,,,,60,,,
2016,47,산다는 건 (Cheer Up),홍진영,,,,,,,61,,,
2016,47,사랑이 오네요,적우,,,,,,,63,,,
2016,47,I`m Yours,Jason Mraz,,,,,,,66,,,
2016,47,Love you,민경훈,,,,,,,67,,,
2016,47,Evergreen (에버그린),Various Artists,,,,,,,70,,,
2016,47,Say Yes,로꼬, 펀치(Punch),,,,,,,71,,,
2016,47,그리움만 쌓이네,박기영,,,,,,,73,,,
2016,47,Can`t Feel My Face (MBC 무한도전 `2015 무도가...,The Weeknd,,,,,,,75,,,
2016,47,I`d Love You To Want Me,Lobo,,,,,,,76,,,
2016,47,나는 행복한 사람,이문세,,,,,,,79,,,
2016,47,The Simple Things,Michael Carreon,,,,,,,80,,,
2016,47,널 생각해,원 모어 찬스 (One More Chance),,,,,,,81,,,
2016,47,오라버니,금잔디,,,,,,,82,,,
2016,47,사랑해 (Fall In Love),김건모,,,,,,,83,,,
2016,47,Stay With Me,Sam Smith,,,,,,,84,,,
2016,47,놓지 않을게,마마무 (Mamamoo),,,,,,,85,,,
2016,47,Bye, Autumn,솔튼페이퍼(SALTNPAPER),,,,,,,86,,,
2016,47,Feels So Good,Chuck Mangione,,,,,,,88,,,
2016,47,그女의 웃음소리뿐,이문세,,,,,,,89,,,
2016,47,All With You,태연 (TAEYEON),,,,,,,90,,,
2016,47,All I Want For Christmas Is You,Mariah Carey,,,,,,,94,,,
2016,47,Faded,Alan Walker,,,,,,,95,,,
2016,47,다음역,앤씨아 (NC.A),,,,,,,96,,,
2016,47,오늘도,김보형 (스피카),,,,,,,98,,,
2016,47,Amazing Grace,윤아 (소녀시대),,,,,,,99,,,
2016,47,가시,버즈 (Buzz),,,,,,,,10,,
2016,47,응급실,이지 (izi),,,,,,,,12,,
2016,47,체념,빅마마 (Big Mama),,,,,,,,18,,
2016,47,남자를 몰라,버즈 (Buzz),,,,,,,,19,,
2016,47,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),,,,,,,,20,,
2016,47,눈의 꽃,박효신,,,,,,,,21,,
2016,47,한숨,이하이,,,,,,,,22,,
2016,47,보고싶다,김범수,,,,,,,,23,,
2016,47,이미 슬픈 사랑,야다 (Yada),,,,,,,,24,,
2016,47,행복하지 말아요,엠씨더맥스 (M.C The Max),,,,,,,,25,,
2016,47,Tears,소찬휘,,,,,,,,27,,
2016,47,친구라도 될 걸 그랬어,거미,,,,,,,,29,,
2016,47,지우개,알리 (Ali),,,,,,,,30,,
2016,47,사랑에 빠지고 싶다,김조한,,,,,,,,31,,
2016,47,듣는편지,40 (포티),,,,,,,,32,,
2016,47,소녀,오혁,,,,,,,,36,,
2016,47,인연,이선희,,,,,,,,37,,
2016,47,Lazenca, Save Us (우리 동네 음악대장) (Bonus T...,하현우 (국카스텐),,,,,,,,38,,
2016,47,신촌을 못가,포스트맨 (Postmen),,,,,,,,40,,
2016,47,가질수 없는 너,뱅크,,,,,,,,41,,
2016,47,너를 위해,임재범,,,,,,,,43,,
2016,47,8282,다비치,,,,,,,,44,,
2016,47,애인... 있어요,이은미,,,,,,,,45,,
2016,47,고칠게,진원,,,,,,,,46,,
2016,47,겁쟁이,버즈 (Buzz),,,,,,,,47,,
2016,47,취중진담 (醉中眞談),전람회,,,,,,,,48,,
2016,47,내가 너의 곁에 잠시 살았다는 걸,토이 (Toy), 김연우,,,,,,,,49,,
2016,47,All For You,정은지 (에이핑크), 서인국,,,,,,,,50,,
2016,47,Hello,허각,,,,,,,,51,,
2016,47,나였으면,나윤권,,,,,,,,53,,
2016,47,감사,김동률,,,,,,,,55,,
2016,47,오늘은 가지마,임세준,,,,,,,,57,,
2016,47,One Love,엠씨더맥스 (M.C The Max),,,,,,,,58,,
2016,47,죽일 놈 (Guilty),다이나믹 듀오 (Dynamic Duo),,,,,,,,59,,
2016,47,미워요,정인,,,,,,,,62,,
2016,47,사랑비,김태우,,,,,,,,63,,
2016,47,겁 (Feat. 태양),송민호,,,,,,,,64,,
2016,47,천년의 사랑,박완규,,,,,,,,66,,
2016,47,서쪽 하늘,울랄라세션,,,,,,,,68,,
2016,47,너를 보내고,YB (윤도현 밴드),,,,,,,,69,,
2016,47,기다리다,윤하,,,,,,,,72,,
2016,47,사랑하자,SG 워너비,,,,,,,,74,,
2016,47,중독된 사랑,조장혁,,,,,,,,75,,
2016,47,고백,정준일,,,,,,,,76,,
2016,47,기다릴게,하동균, 이정,,,,,,,,77,,
2016,47,추억은 사랑을 닮아,박효신,,,,,,,,79,,
2016,47,가로수 그늘아래 서면,이문세,,,,,,,,81,,
2016,47,Endless,플라워 (Flower),,,,,,,,82,,
2016,47,눈, 코, 입,태양 (빅뱅),,,,,,,,84,,
2016,47,Let It Go,Idina Menzel,,,,,,,,85,,
2016,47,보여줄게,에일리 (Ailee),,,,,,,,86,,
2016,47,가수가 된 이유,신용재 (포맨),,,,,,,,87,,
2016,47,다행이다,이적,,,,,,,,89,,
2016,47,먼지가 되어,로이킴, 정준영,,,,,,,,90,,
2016,47,이별택시,김연우,,,,,,,,91,,
2016,47,1월부터 6월까지,윤종신,,,,,,,,92,,
2016,47,여전히 아름다운지 (Feat. 김연우),토이 (Toy),,,,,,,,94,,
2016,47,냉탕에 상어 (Feat. 블랙넛),슈퍼비,,,,,,,,95,,
2016,47,정류장,버스커 버스커 (Busker Busker),,,,,,,,96,,
2016,47,끝사랑,김범수,,,,,,,,97,,
2016,47,나를 사랑했던 사람아,허각,,,,,,,,98,,
2016,47,사랑의 배터리,홍진영,,,,,,,,99,,
2016,47,만약에 말야 (전우성 Solo),노을,,,,,,,,100,,
2016,47,Fighter,MONSTA X,,,,,,,,,3,35076
2016,47,하드캐리,GOT7,,,,,,,,,4,34143
2016,47,고백,아스트로,,,,,,,,,5,24394
2016,47,기도 (I′ll be your man),비투비(BTOB),,,,,,,,,6,22283
2016,47,너무너무너무,아이오아이(I.O.I),,,,,,,,,8,20271
2016,47,TIAMO,티아라(T-ARA),,,,,,,,,10,13808
2016,47,Decalcomanie (데칼코마니),마마무,,,,,,,,,11,13097
2016,47,Monster,엑소(EXO),,,,,,,,,13,10848
2016,47,A,GOT7,,,,,,,,,14,10427
2016,47,미치 GO,G-DRAGON,,,,,,,,,15,9902
2016,47,LOSE CONTROL (失控),레이,,,,,,,,,16,9706
2016,47,HEY,GOT7,,,,,,,,,17,9677
2016,47,Save ME,방탄소년단,,,,,,,,,18,9087
2016,47,Lotto,엑소(EXO),,,,,,,,,19,8750
2016,47,Tell Me What To Do,샤이니(SHINee),,,,,,,,,20,8320
2016,47,블라블라 (Blah Blah),규현,,,,,,,,,21,7566
2016,47,팡파레 (Fanfare),SF9(에스에프나인),,,,,,,,,22,7537
2016,47,아무렇지 않은 척,VICTON(빅톤),,,,,,,,,23,6600
2016,47,여전히 아늑해 (Still),규현,,,,,,,,,24,6376
2016,47,Whatta Man (Good man),아이오아이(I.O.I),,,,,,,,,25,6325
2016,47,SKYDIVE,B.A.P,,,,,,,,,26,5913
2016,47,Paradise,효린,,,,,,,,,27,5698
2016,47,니가 좋다 (OGS Returns Live Ver.),인피니트(INFINITE),,,,,,,,,28,5140
2016,47,Dream,수지, 백현(BAEKHYUN),,,,,,,,,29,4754
2016,47,예쁘다 (Pretty U),세븐틴,,,,,,,,,30,4702
2016,47,B.A.P,B.A.P,,,,,,,,,31,4539
2016,47,으르렁,엑소(EXO),,,,,,,,,34,4163
2016,47,남아있어 (Feat. Crush),로꼬,,,,,,,,,35,4130
2016,47,너를 위해,첸, 백현, 시우민,,,,,,,,,36,4087
2016,47,내 옆에 그대인 걸,다비치(Davichi),,,,,,,,,37,3663
2016,47,너 그리고 나 (NAVILLERA),여자친구,,,,,,,,,38,3482
2016,47,1 of 1,샤이니(SHINee),,,,,,,,,39,3452
2016,47,The Closer,빅스(VIXX),,,,,,,,,40,3313
2016,47,러시안 룰렛 (Russian Roulette),Red Velvet,,,,,,,,,41,3208
2016,47,#더럽 (The love…),다이아,,,,,,,,,42,3180
2016,47,DRIVE (Feat. GRAY),박재범,,,,,,,,,43,3099
2016,47,아주 NICE,세븐틴,,,,,,,,,44,3021
2016,47,널 사랑하지 않아,어반자카파(Urban Zakapa),,,,,,,,,48,2695
2016,47,Gorilla,펜타곤(PENTAGON),,,,,,,,,51,2635
2016,47,니가 하면,GOT7,,,,,,,,,52,2603
2016,47,Say Yes,로꼬, 펀치,,,,,,,,,53,2602
2016,47,CALL ME BABY,엑소(EXO),,,,,,,,,54,2548
2016,47,딱 좋아(Just right),GOT7,,,,,,,,,55,2483
2016,47,미쳐,포미닛(4minute),,,,,,,,,56,2482
2016,47,All With You,태연,,,,,,,,,57,2476
2016,47,Me Like Yuh,박재범,,,,,,,,,58,2457
2016,47,태풍 (The Eye),인피니트(INFINITE),,,,,,,,,59,2449
2016,47,내가 설렐 수 있게,에이핑크(Apink),,,,,,,,,60,2319
2016,47,어떻게 지내,크러쉬(Crush),,,,,,,,,61,2312
2016,47,비밀이야 (Secret),우주소녀,,,,,,,,,63,2244
2016,47,One Step (Feat. 박재범),효린,,,,,,,,,64,2214
2016,47,Everytime,첸(CHEN),펀치(Punch),,,,,,,,,65,2180
2016,47,잘나가서 그래 (Feat. 정일훈 Of BTOB),현아,,,,,,,,,66,2107
2016,47,Dream Girls,아이오아이(I.O.I),,,,,,,,,67,2058
2016,47,별,김민재, 솔라(마마무),,,,,,,,,68,2058
2016,47,어때?,현아,,,,,,,,,69,1996
2016,47,U,크나큰,,,,,,,,,70,1977
2016,47,어디에도,엠씨 더 맥스,,,,,,,,,71,1963
2016,47,Good Luck,AOA,,,,,,,,,72,1946
2016,47,위아래,EXID,,,,,,,,,73,1930
2016,47,그렇게 있어 줘,산들,,,,,,,,,74,1925
2016,47,이 사랑,다비치(Davichi),,,,,,,,,75,1918
2016,47,심쿵해 (Heart Attack),AOA,,,,,,,,,76,1862
2016,47,I Like That,씨스타(SISTAR),,,,,,,,,77,1842
2016,47,Make It Rain,블락비 바스타즈,,,,,,,,,78,1824
2016,47,만세,세븐틴,,,,,,,,,79,1817
2016,47,And July (Feat. DEAN, DJ Friz),헤이즈(Heize),,,,,,,,,80,1807
2016,47,목요일 밤 (feat. 빈지노),어반자카파(Urban Zakapa),,,,,,,,,81,1803
2016,47,TOUCH MY BODY,씨스타(SISTAR),,,,,,,,,82,1791
2016,47,오늘부터 우리는,여자친구,,,,,,,,,83,1774
2016,47,Fly,GOT7,,,,,,,,,84,1759
2016,47,말해! 뭐해?,케이윌(K.will),,,,,,,,,85,1679
2016,47,하늘바라기 (Feat. 하림),정은지,,,,,,,,,86,1673
2016,47,넌 is 뭔들,마마무,,,,,,,,,87,1654
2016,47,ALWAYS,윤미래,,,,,,,,,88,1652
2016,47,짠쿵쾅,MOMOLAND(모모랜드),,,,,,,,,89,1633
2016,47,11_11,태연,,,,,,,,,91,1570
2016,47,빙고 (BINGO),투포케이(24K),,,,,,,,,92,1547
2016,47,Bad,인피니트(INFINITE),,,,,,,,,93,1524
2016,47,L.I.E,EXID,,,,,,,,,94,1518
2016,47,짧은 치마 (Miniskirt),AOA,,,,,,,,,95,1481
2016,47,네게만 집착해,MONSTA X,,,,,,,,,96,1469
2016,47,EPILOGUE_Young Forever,방탄소년단,,,,,,,,,97,1448
2016,47,빨개요,현아,,,,,,,,,98,1397
2016,47,비가 와서 그래,탑독,,,,,,,,,99,1390
2016,47,If You,에일리(Ailee),,,,,,,,,100,1382
2016,46,TT,TWICE,1,5,102221,1,7242180,9,2,7,1,66796
2016,46,Decalcomanie (데칼코마니),마마무 (Mamamoo),2,1,167832,12,3011091,10,12,,,
2016,46,11_11,태연 (TAEYEON),3,3,110821,2,4982549,11,4,,,
2016,46,불장난,BLACKPINK,4,4,107947,3,4737861,38,13,,52,1937
2016,46,기도 (I`ll Be Your Man),비투비 (BTOB),5,2,120459,27,1754309,3,3,,,
2016,46,남아있어 (Feat. Crush),로꼬 (LOCO),6,6,92193,6,3805758,,32,,,
2016,46,너무너무너무,아이오아이 (I.O.I),7,12,57299,5,4353901,82,18,30,,
2016,46,우주를 줄게,볼빨간 사춘기,8,13,56344,4,4550449,14,9,6,,
2016,46,널 너무 사랑해서 (Feat. 정은지 of 에이핑크),MC몽,9,9,72642,9,3306041,2,1,,35,2735
2016,46,이별을 배웠어 (Always In My Heart),임슬옹, 조이,10,7,86955,14,2909346,29,26,,,
2016,46,내 옆에 그대인 걸,다비치,11,16,45324,10,3269248,30,17,66,,
2016,46,이 소설의 끝을 다시 써보려 해,한동근,12,17,43810,7,3437165,24,35,3,27,3564
2016,46,내가 저지른 사랑,임창정,13,20,40922,8,3426973,7,16,2,26,3852
2016,46,Hey Mama!,EXO-CBX (첸백시),14,15,47011,21,2177523,42,19,,7,16798
2016,46,All I Wanna Do (K) (Feat. Hoody, Loco),박재범,15,11,61066,20,2262148,68,5,,42,2524
2016,46,숨,박효신,16,19,41063,11,3095772,26,33,14,34,2766
2016,46,그대라는 사치,한동근,17,21,38974,13,2930349,12,27,1,46,2282
2016,46,블라블라(Prod.by 윤종신)(Blah Blah),규현 (KYUHYUN),18,8,79560,46,1263344,21,73,,,
2016,46,나만 안되는 연애,볼빨간 사춘기,19,18,41477,17,2683068,,,56,,
